name,departamento,departamento_deparamento_id,muncipio_id
RINCON,RIO SEGUNDO,187,3233
RINCON DE LOS SAUCES,PEHUENCHES,325,3234
RINCON DE NOGOYA,VICTORIA,232,3235
RINCON DEL DOLL,VICTORIA,232,3236
RINCON DEL GATO,GUALEGUAYCHU,223,3237
RINCON TRENETA,9 DE JULIO,404,3238
RINCONADA,RINCONADA,256,3239
RIO CEBALLOS,COLON,2,3240
RIO CHICO,ÑORQUINCO,339,3241
RIO CHICO Y NUEVA TRINIDAD,SIMOCA,438,3242
RIO COLORADO,LEALES,441,3243
RIO CUARTO,RIO CUARTO,193,3244
RIO DE LOS SAUCES,CALAMUCHITA,179,3245
RIO GALLEGOS,GUER AIKE,384,3246
RIO GRANDE,RIO GRANDE,433,3247
RIO MAYO,RIO SENGUER,148,3248
RIO PICO,TEHUELCHES,153,3249
RIO PIEDRAS,METAN,343,3250
RIO PRIMERO,RIO PRIMERO,185,3251
RIO SECO,MONTEROS,439,3252
RIO SEGUNDO,RIO SEGUNDO,187,3253
RIO TERCERO,TERCERO ARRIBA,190,3254
RIO TURBIO,GUER AIKE,384,3255
RIOBAMBA,PRESIDENTE ROQUE SAENZ PEÑA,197,3256
RIVADAVIA,LAS COLONIAS,394,3257
RIVADAVIA BANDA NORTE,RIVADAVIA,350,3258
RIVADAVIA BANDA SUR,RIVADAVIA,350,3259
ROCAMORA,URUGUAY,231,3260
RODEITO,SAN PEDRO,304,3261
ROJAS,ROJAS,7,3262
ROLDAN,SAN LORENZO,406,3263
ROLON,ATREUCO,274,3264
ROMANG,SAN JAVIER,398,3265
ROQUE PEREZ,ROQUE PEREZ,115,3266
ROSALES,PRESIDENTE ROQUE SAENZ PEÑA,197,3267
ROSARIO,ROSARIO,392,3268
ROSARIO DE LA FRONTERA,ROSARIO DE LA FRONTERA,357,3269
ROSARIO DE LERMA,ROSARIO DE LERMA,360,3270
ROSARIO DE RIO GRANDE,SAN PEDRO,304,3271
ROSARIO DEL SALADILLO,TULUMBA,196,3272
ROSARIO DEL TALA,TALA,234,3273
ROSARIO VERA PEÑALOZA,ROSARIO VERA PEÑALOZA,284,3274
ROSPENTEK,GUER AIKE,384,3275
RUCANELO,CONHELO,263,3276
RUEDA,CONSTITUCION,388,3277
RUFINO,GENERAL LOPEZ,395,3278
RUIZ DE MONTOYA,LIBERTADOR GENERAL SAN MARTÍN,374,3279
RUMI PUNCO,LA COCHA,447,3280
SA PEREYRA,LAS COLONIAS,394,3281
SAAVEDRA,SAAVEDRA,39,3282
SABAGASTA,SALAVINA,407,3283
SACANTA,SAN JUSTO,401,3284
SACHAYOJ,ALBERDI,410,3285
SAGRADA FAMILIA,RIO PRIMERO,185,3286
SAGUIER,CASTELLANOS,390,3287
SAIRA,MARCOS JUAREZ,183,3288
SALADAS,SALADAS,201,3289
SALADERO MARIANO CABAL,GARAY,405,3290
SALADILLO,SALADILLO,22,3291
SALDAN,COLON,2,3292
SALLIQUELO,SALLIQUELO,43,3293
SALSACATE,POCHO,181,3294
SALSIPUEDES,COLON,2,3295
SALTA,CAPITAL,413,3296
SALTO,SALTO,103,3297
SALTO ENCANTADO,CAINGUAS,305,3298
SALTO GRANDE,IRIONDO,389,3299
SAMPACHO,RIO CUARTO,193,3300
SAMUHU,SAN LORENZO,406,3301
SAN AGUSTIN,LAS COLONIAS,394,3302
SAN ANDRES,CRUZ ALTA,436,3303
SAN ANDRES DE GILES,SAN ANDRES DE GILES,42,3304
SAN ANTONIO,CASTELLANOS,390,3305
SAN ANTONIO - ROLDAN,JUAN F IBARRA,415,3306
SAN ANTONIO DE ARECO,SAN ANTONIO DE ARECO,102,3307
SAN ANTONIO DE ARREDONDO,PUNILLA,186,3308
SAN ANTONIO DE LITIN,UNION,178,3309
SAN ANTONIO DE LOS COBRES,LOS ANDES,352,3310
SAN ANTONIO DE OBLIGADO,GENERAL OBLIGADO,397,3311
SAN ANTONIO ISLA APIPE GRANDE,ITUZAINGO,203,3312
SAN ANTONIO OESTE,SAN ANTONIO,337,3313
SAN BASILIO,RIO CUARTO,193,3314
SAN BENITO,CAPITAL,413,3315
SAN BERNARDO,9 DE JULIO,404,3316
SAN BLAS DE LOS SAUCES,SAN BLAS DE LOS SAUCES,283,3317
SAN CARLOS,SAN CARLOS,295,3318
SAN CARLOS CENTRO,LAS COLONIAS,394,3319
SAN CARLOS DE BARILOCHE,BARILOCHE,338,3320
SAN CARLOS MINAS,MINAS,177,3321
SAN CARLOS NORTE,LAS COLONIAS,394,3322
SAN CARLOS SUD,LAS COLONIAS,394,3323
SAN CAYETANO,SAN CAYETANO,28,3324
SAN CIPRIANO,URUGUAY,231,3325
SAN CLEMENTE,SANTA MARÍA,184,3326
SAN COSME,SAN COSME,208,3327
SAN CRISTOBAL,SAN CRISTOBAL,393,3328
SAN EDUARDO,GENERAL LOPEZ,395,3329
SAN ERNESTO,SAN SALVADOR,230,3330
SAN ESTEBAN,PUNILLA,186,3331
SAN EUGENIO,SAN JERONIMO,399,3332
SAN FABIAN,SAN JERONIMO,399,3333
SAN FELIPE Y SANTA BARBARA,LULES,442,3334
SAN FERNANDO,BELEN,117,3335
SAN FERNANDO DEL VALLE DE CATAMARCA,CAPITAL,413,3336
SAN FRANCISCO,VALLE GRANDE,252,3337
SAN FRANCISCO DE SANTA FE,GENERAL LOPEZ,395,3338
SAN FRANCISCO DEL CHAÑAR,SOBREMONTE,195,3339
SAN FRANCISCO DEL MONTE DE ORO,AYACUCHO,377,3340
SAN GENARO,SAN JERONIMO,399,3341
SAN GERONIMO,POCHO,181,3342
SAN GREGORIO,GENERAL LOPEZ,395,3343
SAN GUILLERMO,SAN CRISTOBAL,393,3344
SAN GUSTAVO,LA PAZ,221,3345
SAN HILARIO,FORMOSA,235,3346
SAN IGNACIO,SAN IGNACIO,307,3347
SAN ISIDRO,GOYA,200,3348
SAN ISIDRO DE LULES,LULES,442,3349
SAN JAIME DE LA FRONTERA,FEDERACION,219,3350
SAN JAVIER,SAN JAVIER,398,3351
SAN JAVIER Y YACANTO,SAN JAVIER,398,3352
SAN JERONIMO,JUAN MARTÍN DE PUEYRREDÓN,379,3353
SAN JERONIMO DEL SAUCE,LAS COLONIAS,394,3354
SAN JERONIMO NORTE,LAS COLONIAS,394,3355
SAN JERONIMO SUD,SAN LORENZO,406,3356
SAN JOAQUIN,PRESIDENTE ROQUE SAENZ PEÑA,197,3357
SAN JORGE,SAN MARTIN,396,3358
SAN JOSE,APOSTOLES,306,3359
SAN JOSE DE FELICIANO,FELICIANO,226,3360
SAN JOSE DE LA COCHA,LA COCHA,447,3361
SAN JOSE DE LA DORMIDA,TULUMBA,196,3362
SAN JOSE DE LA ESQUINA,CASEROS,391,3363
SAN JOSE DE LAS SALINAS,TULUMBA,196,3364
SAN JOSE DEL BOQUERON,COPO,414,3365
SAN JOSE DEL MORRO,GENERAL PEDERNERA,373,3366
SAN JOSE DEL RINCON,LA CAPITAL,402,3367
SAN JUAN,CAPITAL,413,3368
SAN JUSTO,URUGUAY,231,3369
SAN LORENZO,CAPITAL,413,3370
SAN LUIS,JUAN MARTÍN DE PUEYRREDÓN,379,3371
SAN LUIS DEL PALMAR,SAN LUIS DEL PALMAR,206,3372
SAN MARCIAL,URUGUAY,231,3373
SAN MARCOS SIERRAS,CRUZ DEL EJE,194,3374
SAN MARCOS SUD,UNION,178,3375
SAN MARIANO,LAS COLONIAS,394,3376
SAN MARTIN,SAN MARTIN,396,3377
SAN MARTIN DE LAS ESCOBAS,SAN MARTIN,396,3378
SAN MARTIN DE LOS ANDES,LACAR,318,3379
SAN MARTIN DOS,PATIÑO,236,3380
SAN MARTIN I,PATIÑO,236,3381
SAN MARTIN NORTE,SAN JUSTO,401,3382
SAN MIGUEL,COLON,2,3383
SAN MIGUEL DE TUCUMAN,CAPITAL,413,3384
SAN NICOLAS,SAN NICOLAS,66,3385
SAN PABLO,CHACABUCO,378,3386
SAN PABLO Y VILLA NOUGUES,LULES,442,3387
SAN PATRICIO DEL CHAÑAR,AÑELO,323,3388
SAN PEDRO,SAN PEDRO,304,3389
SAN PEDRO DE COLALAO,TRANCAS,449,3390
SAN PEDRO DE GUASAYAN,GUASAYAN,411,3391
SAN PEDRO DE JUJUY,SAN PEDRO,304,3392
SAN PEDRO NORTE,TULUMBA,196,3393
SAN PEDRO Y SAN ANTONIO,SIMOCA,438,3394
SAN RAFAEL,SAN RAFAEL,303,3395
SAN RAMIREZ,LA PAZ,221,3396
SAN RAMON,FEDERACION,219,3397
SAN RAMON - LA DARSENA,BANDA,412,3398
SAN RAMON DE LA NUEVA ORAN,ORAN,346,3399
SAN ROQUE,FEDERACION,219,3400
SAN SALVADOR,SAN SALVADOR,230,3401
SAN SALVADOR DE JUJUY,DOCTOR MANUEL BELGRANO,251,3402
SAN VICENTE,LORETO,420,3403
SAN VICTOR,FELICIANO,226,3404
SANAGASTA,SANAGASTA,279,3405
SANCTI SPIRITU,GENERAL LOPEZ,395,3406
SANFORD,CASEROS,391,3407
SANTA ANA,FEDERACION,219,3408
SANTA ANA DE LOS GUÁCARAS,SAN COSME,208,3409
SANTA ANITA,URUGUAY,231,3410
SANTA CATALINA,GUASAYAN,411,3411
SANTA CLARA,SANTA BARBARA,249,3412
SANTA CLARA DE BUENA VISTA,LAS COLONIAS,394,3413
SANTA CLARA DE SAGUIER,CASTELLANOS,390,3414
SANTA CRUZ Y LA TUNA,SIMOCA,438,3415
SANTA ELENA,RIO SECO,180,3416
SANTA EUFEMIA,JUAREZ CELMAN,191,3417
SANTA FE,LA CAPITAL,402,3418
SANTA ISABEL,GENERAL LOPEZ,395,3419
SANTA LUCIA,FEDERAL,222,3420
SANTA LUISA,PARANA,229,3421
SANTA MARGARITA,9 DE JULIO,404,3422
SANTA MARIA,CAPITAL,413,3423
SANTA MARIA CENTRO,LAS COLONIAS,394,3424
SANTA MARIA DE PUNILLA,PUNILLA,186,3425
SANTA MARIA NORTE,LAS COLONIAS,394,3426
SANTA ROSA,CAPITAL,413,3427
SANTA ROSA DE CALAMUCHITA,CALAMUCHITA,179,3428
SANTA ROSA DE CALCHINES,GARAY,405,3429
SANTA ROSA DE LEALES Y LAGUNA BLAN,LEALES,441,3430
SANTA ROSA DE RIO PRIMERO,RIO PRIMERO,185,3431
SANTA ROSA DEL CONLARA,JUNIN,376,3432
SANTA SYLVINA,FRAY JUSTO SANTA MARÍA DE ORO,145,3433
SANTA TERESA,CONSTITUCION,388,3434
SANTA VICTORIA ESTE,RIVADAVIA,350,3435
SANTA VICTORIA OESTE,SANTA VICTORIA,342,3436
SANTIAGO DE LINIERS,ELDORADO,310,3437
SANTIAGO DEL ESTERO,CAPITAL,413,3438
SANTIAGO TEMPLE,RIO SEGUNDO,187,3439
SANTO DOMINGO,PELLEGRINI,416,3440
SANTO PIPO,SAN IGNACIO,307,3441
SANTO TOMAS,COLLON CURA,322,3442
SANTO TOME,LA CAPITAL,402,3443
SANTOS LUGARES,ALBERDI,410,3444
SANTURCE,SAN CRISTOBAL,393,3445
SARAH,CHAPALEUFU,267,3446
SARGENTO CABRAL,CONSTITUCION,388,3447
SARGENTO MOYA,MONTEROS,439,3448
SARMIENTO,SARMIENTO,408,3449
SASTRE,SAN MARTIN,396,3450
SATURNINO MARIA LASPIUR,SAN JUSTO,401,3451
SAUCE,SAUCE,218,3452
SAUCE ARRIBA,SAN ALBERTO,192,3453
SAUCE DE LUNA,FEDERAL,222,3454
SAUCE MONTRULL,PARANA,229,3455
SAUCE PINTO,PARANA,229,3456
SAUCE SOLO,LORETO,420,3457
SAUCE SUR,TALA,234,3458
SAUCE VIEJO,LA CAPITAL,402,3459
SAUCECITO,LA PAZ,221,3460
SAUJIL,POMAN,120,3461
SAUZAL BONITO,CONFLUENCIA,316,3462
SEBASTIAN ELCANO,RIO SECO,180,3463
SECLANTAS,MOLINOS,354,3464
SEEBER,SAN JUSTO,401,3465
SEGUI,PARANA,229,3466
SEGUNDA USINA,CALAMUCHITA,179,3467
SELVA,RIVADAVIA,350,3468
SENILLOSA,CONFLUENCIA,316,3469
SERODINO,IRIONDO,389,3470
SERRANO,PRESIDENTE ROQUE SAENZ PEÑA,197,3471
SERREZUELA,CRUZ DEL EJE,194,3472
SIERRA COLORADA,9 DE JULIO,404,3473
SIERRA GRANDE,SAN ANTONIO,337,3474
SIERRA PAILEMAN,VALCHETA,333,3475
SIETE PALMAS,PILCOMAYO,238,3476
SILVA,SAN JUSTO,401,3477
SILVIO PELLICO,GENERAL SAN MARTIN,182,3478
SIMBOLAR,TOTORAL,189,3479
SIMOCA,SIMOCA,438,3480
SINSACATE,TOTORAL,189,3481
SIR LEONARD,LA PAZ,221,3482
SOL DE JULIO,OJO DE AGUA,425,3483
SOL DE MAYO,CAPITAL,413,3484
SOLDADO MALDONADO,MONTEROS,439,3485
SOLDINI,ROSARIO,392,3486
SOLEDAD,SAN CRISTOBAL,393,3487
SOSA,PARANA,229,3488
SOTELO,RIO HONDO,426,3489
SOUTOMAYOR,LAS COLONIAS,394,3490
SPELUZZI,MARACO,270,3491
SUARDI,SAN CRISTOBAL,393,3492
SUBTENIENTE PERIN,PATIÑO,236,3493
SUCO,RIO CUARTO,193,3494
SUIPACHA,SUIPACHA,8,3495
SUMAMAO,SILIPICA,427,3496
SUMAMPA,QUEBRACHOS,429,3497
SUNCHALES,CASTELLANOS,390,3498
SUNCHO CORRAL,JUAN F IBARRA,415,3499
SUSANA,CASTELLANOS,390,3500
SUSQUES,SUSQUES,253,3501
TABAY,CONCEPCION,209,3502
TABOADA,SAN MARTIN,396,3503
TABOSSI,PARANA,229,3504
TACAÑITAS,GENERAL TABOADA,422,3505
TACO POZO,ALMIRANTE BROWN,5,3506
TACO RALO,GRANEROS,450,3507
TACUARENDI,GENERAL OBLIGADO,397,3508
TACURAL,CASTELLANOS,390,3509
TACURALES,CASTELLANOS,390,3510
TAFI DEL VALLE,TAFI DEL VALLE,440,3511
TAFI VIEJO,TAFI VIEJO,445,3512
TALA,URUGUAY,231,3513
TALA CAÑADA,POCHO,181,3514
TALA HUASI,PUNILLA,186,3515
TALAINI,MINAS,177,3516
TALITA,JUNIN,376,3517
TANCACHA,TERCERO ARRIBA,190,3518
TANDIL,TANDIL,111,3519
TANTI,PUNILLA,186,3520
TAPALQUE,TAPALQUE,96,3521
TAPEBICUA,PASO DE LOS LIBRES,213,3522
TAPIA,TRANCAS,449,3523
TAPSO,CHOYA,428,3524
TAQUIMILAN,ÑORQUIN,327,3525
TARTAGAL,GENERAL JOSE DE SAN MARTÍN,348,3526
TATACUA,CONCEPCION,209,3527
TATANE,LAISHI,241,3528
TECKA,LANGUIÑEO,147,3529
TELEN,LOVENTUE,271,3530
TELLIER,DESEADO,382,3531
TELSEN,TELSEN,157,3532
TENIENTE BERDINA,MONTEROS,439,3533
TEODELINA,GENERAL LOPEZ,395,3534
TERMAS DE RIO HONDO,RIO HONDO,426,3535
TEZANOS PINTO,PARANA,229,3536
THEOBALD,CONSTITUCION,388,3537
TICINO,GENERAL SAN MARTIN,182,3538
TIGRE,TIGRE,26,3539
TILCARA,TILCARA,245,3540
TILISARAO,CHACABUCO,378,3541
TIMBUES,SAN LORENZO,406,3542
TINOCO,COLON,2,3543
TINOGASTA,TINOGASTA,127,3544
TINTINA,MORENO,424,3545
TIO POZO,LORETO,420,3546
TIO PUJIO,GENERAL SAN MARTIN,182,3547
TOAY,TOAY,261,3548
TOBA,VERA,400,3549
TOLAR GRANDE,LOS ANDES,352,3550
TOLEDO,SANTA MARÍA,184,3551
TOLHUIN,TOLHUIN,435,3552
TOMAS M ANCHORENA,ATREUCO,274,3553
TOMAS YOUNG,GENERAL TABOADA,422,3554
TORDILLO,TORDILLO,114,3555
TORNQUIST,TORNQUIST,79,3556
TORO PUJIO,SAN JUSTO,401,3557
TORTUGAS,BELGRANO,403,3558
TOSNO,MINAS,177,3559
TOSQUITA,RIO CUARTO,193,3560
TOSTADO,9 DE JULIO,404,3561
TOTORAS,IRIONDO,389,3562
TRAILL,SAN MARTIN,396,3563
TRANCAS,TRANCAS,449,3564
TRANSITO,SAN JUSTO,401,3565
TRELEW,RAWSON,155,3566
TRENEL,TRENEL,277,3567
TRENQUE LAUQUEN,TRENQUE LAUQUEN,30,3568
TRES ARROYOS,TRES ARROYOS,107,3569
TRES CAPONES,APOSTOLES,306,3570
TRES CRUCES,JIMENEZ,423,3571
TRES DE FEBRERO,TRES DE FEBRERO,41,3572
TRES ISLETAS,MAIPU,142,3573
TRES LAGOS,LAGO ARGENTINO,381,3574
TRES LAGUNAS,PILAGAS,240,3575
TRES LOMAS,TRES LOMAS,46,3576
TREVELIN,FUTALEUFU,151,3577
TRICAO MALAL,CHOS MALAL,319,3578
TUCLAME,CRUZ DEL EJE,194,3579
TUMBAYA,TUMBAYA,246,3580
TUNUYAN,TUNUYAN,302,3581
TUPUNGATO,TUPUNGATO,300,3582
UBAJAY,COLON,2,3583
UCACHA,JUAREZ CELMAN,191,3584
ULLUM,ULLUM,366,3585
UNANUE,UTRACAN,259,3586
UNION,GOBERNADOR DUPUY,380,3587
UNQUILLO,COLON,2,3588
URANGA,ROSARIO,392,3589
URDINARRAIN,GUALEGUAYCHU,223,3590
URIBURU,CATRILO,269,3591
URUNDEL,ORAN,346,3592
USHUAIA,USHUAIA,431,3593
VACA HUAÑUNA,FIGUEROA,421,3594
VACA HUMAN,SALAVINA,407,3595
VALCHETA,VALCHETA,333,3596
VALLE AZUL,EL CUY,331,3597
VALLE DE ANISACATE,SANTA MARÍA,184,3598
VALLE FERTIL,VALLE FERTIL,369,3599
VALLE GRANDE,VALLE GRANDE,252,3600
VALLE HERMOSO,PUNILLA,186,3601
VALLE VIEJO,VALLE VIEJO,124,3602
VAQUEROS,LA CALDERA,341,3603
VARVARCO - INVERNADA VIEJA,MINAS,177,3604
VENADO TUERTO,GENERAL LOPEZ,395,3605
VERA,VERA,400,3606
VERA Y PINTADO,SAN JUSTO,401,3607
VERTIZ,CHAPALEUFU,267,3608
VIALE,PARANA,229,3609
VIAMONTE,UNION,178,3610
VICENTE LOPEZ,VICENTE LOPEZ,20,3611
VICTORIA,VICTORIA,232,3612
VICTORICA,LOVENTUE,271,3613
VICUÑA MACKENNA,RIO CUARTO,193,3614
VIDELA,SAN JUSTO,401,3615
VIEDMA,ADOLFO ALSINA,335,3616
VIGLIONE,TEHUELCHES,153,3617
VILA,CASTELLANOS,390,3618
VILELAS,JUAN F IBARRA,415,3619
VILLA ALLENDE,COLON,2,3620
VILLA AMANCAY,CALAMUCHITA,179,3621
VILLA AMELIA,ROSARIO,392,3622
VILLA ANA,GENERAL OBLIGADO,397,3623
VILLA ANGELA,MAYOR LUIS J FONTANA,132,3624
VILLA ASCASUBI,TERCERO ARRIBA,190,3625
VILLA ATAMISQUI,ATAMISQUI,418,3626
VILLA BELGRANO,JUAN B ALBERDI,448,3627
VILLA BERTHET,SAN LORENZO,406,3628
VILLA BRANA,MORENO,424,3629
VILLA CANDELARIA NORTE,RIO SECO,180,3630
VILLA CAÑAS,GENERAL LOPEZ,395,3631
VILLA CARLOS PAZ,PUNILLA,186,3632
VILLA CERRO AZUL,COLON,2,3633
VILLA CIUDAD DE AMERICA,SANTA MARÍA,184,3634
VILLA CIUDAD PARQUE LOS REARTES,CALAMUCHITA,179,3635
VILLA CLARA,VILLAGUAY,225,3636
VILLA CONCEPCION DEL TIO,SAN JUSTO,401,3637
VILLA CONSTITUCION,CONSTITUCION,388,3638
VILLA CURA BROCHERO,SAN ALBERTO,192,3639
VILLA CURI LEUVU,CHOS MALAL,319,3640
VILLA DE LA QUEBRADA,BELGRANO,403,3641
VILLA DE LAS ROSAS,SAN JAVIER,398,3642
VILLA DE MARIA,RIO SECO,180,3643
VILLA DE MERLO,JUNIN,376,3644
VILLA DE POCHO,POCHO,181,3645
VILLA DE PRAGA,LIBERTADOR GENERAL SAN MARTÍN,374,3646
VILLA DE SOTO,CRUZ DEL EJE,194,3647
VILLA DEL CARMEN,FORMOSA,235,3648
VILLA DEL DIQUE,CALAMUCHITA,179,3649
VILLA DEL NAHUEVE,MINAS,177,3650
VILLA DEL PRADO,SANTA MARÍA,184,3651
VILLA DEL ROSARIO,FEDERACION,219,3652
VILLA DEL TOTORAL,TOTORAL,189,3653
VILLA DOLORES,SAN JAVIER,398,3654
VILLA DOMINGUEZ,VILLAGUAY,225,3655
VILLA DOS TRECE,PIRANE,239,3656
VILLA EL CHACAY,RIO CUARTO,193,3657
VILLA EL CHOCON,CONFLUENCIA,316,3658
VILLA ELISA,COLON,2,3659
VILLA ELOISA,IRIONDO,389,3660
VILLA ESCOLAR,LAISHI,241,3661
VILLA FIGUEROA,FIGUEROA,421,3662
VILLA FONTANA,PARANA,229,3663
VILLA GENERAL BELGRANO,CALAMUCHITA,179,3664
VILLA GENERAL GUEMES,PATIÑO,236,3665
VILLA GENERAL ROCA,BELGRANO,403,3666
VILLA GESELL,VILLA GESELL,110,3667
VILLA GIARDINO,PUNILLA,186,3668
VILLA GOBERNADOR ETCHEVEHERE,PARANA,229,3669
VILLA GOBERNADOR GALVEZ,ROSARIO,392,3670
VILLA GUASAYAN,GUASAYAN,411,3671
VILLA GUILLERMINA,GENERAL OBLIGADO,397,3672
VILLA GUTIERREZ,ISCHILIN,176,3673
VILLA HIPOLITA,ROBLES,417,3674
VILLA HUIDOBRO,GENERAL ROCA,188,3675
VILLA LA ANGOSTURA,LOS LAGOS,324,3676
VILLA LA BOLSA,SANTA MARÍA,184,3677
VILLA LA FLORIDA,CORONEL PRINGLES,375,3678
VILLA LA PUNTA,CHOYA,428,3679
VILLA LAGO MELIQUINA,LACAR,318,3680
VILLA LARCA,CHACABUCO,378,3681
VILLA LIBERTADOR SAN MARTIN,DIAMANTE,224,3682
VILLA LLANQUIN,PILCANIYEU,334,3683
VILLA LOS AROMOS,SANTA MARÍA,184,3684
VILLA LOS PATOS,UNION,178,3685
VILLA MAILIN,AVELLANEDA,419,3686
VILLA MANTERO,URUGUAY,231,3687
VILLA MARIA,GENERAL SAN MARTIN,182,3688
VILLA MASCARDI,BARILOCHE,338,3689
VILLA MATOQUE,COPO,414,3690
VILLA MERCEDES,GENERAL PEDERNERA,373,3691
VILLA MINETTI,9 DE JULIO,404,3692
VILLA MIRASOL,QUEMU QUEMU,266,3693
VILLA MUGUETA,SAN LORENZO,406,3694
VILLA NUEVA,SAN MARTIN,396,3695
VILLA OCAMPO,GENERAL OBLIGADO,397,3696
VILLA OJO DE AGUA,OJO DE AGUA,425,3697
VILLA OLIVARI,ITUZAINGO,203,3698
VILLA PADRE MONTI,BURRUYACU,443,3699
VILLA PARANACITO,ISLAS DEL IBICUY,227,3700
VILLA PARQUE SANTA ANA,SANTA MARÍA,184,3701
VILLA PARQUE SIQUIMAN,PUNILLA,186,3702
VILLA PEHUENIA,ALUMINE,326,3703
VILLA PUENTE PICUN LEUFU,CATAN LIL,317,3704
VILLA QUILLINZO,CALAMUCHITA,179,3705
VILLA QUINTEROS,MONTEROS,439,3706
VILLA REGINA,GENERAL ROCA,188,3707
VILLA RIO BERMEJITO,GENERAL GUEMES,133,3708
VILLA RIO HONDO,RIO HONDO,426,3709
VILLA RIO ICHO CRUZ,PUNILLA,186,3710
VILLA ROBLES,ROBLES,417,3711
VILLA ROSSI,PRESIDENTE ROQUE SAENZ PEÑA,197,3712
VILLA RUMIPAL,CALAMUCHITA,179,3713
VILLA SALAVINA,SALAVINA,407,3714
VILLA SAN ESTEBAN,SAN JUSTO,401,3715
VILLA SAN ISIDRO,SANTA MARÍA,184,3716
VILLA SAN JOSE,CASTELLANOS,390,3717
VILLA SANTA CRUZ DEL LAGO,PUNILLA,186,3718
VILLA SARALEGUI,SAN CRISTOBAL,393,3719
VILLA SARMIENTO,GENERAL ROCA,188,3720
VILLA SILIPICA,SILIPICA,427,3721
VILLA TRAFUL,LOS LAGOS,324,3722
VILLA TRINIDAD,SAN CRISTOBAL,393,3723
VILLA TULUMBA,TULUMBA,196,3724
VILLA UNION,MITRE,430,3725
VILLA URQUIZA,PARANA,229,3726
VILLA VALERIA,GENERAL ROCA,188,3727
VILLA VIL,BELEN,117,3728
VILLA YACANTO,CALAMUCHITA,179,3729
VILLA ZANJON,CAPITAL,413,3730
VILLADA,CASEROS,391,3731
VILLAGUAY,VILLAGUAY,225,3732
VILLARINO,VILLARINO,23,3733
VILMER,ROBLES,417,3734
VINALITO,SANTA BARBARA,249,3735
VINARA,RIO HONDO,426,3736
VINCHINA,VINCHINA,286,3737
VIRGINIA,CASTELLANOS,390,3738
VISTA ALEGRE,CONFLUENCIA,316,3739
VOLCAN,TUMBAYA,246,3740
VUELTA DE LA BARRANCA,CAPITAL,413,3741
WALTER MOSS,SAN SALVADOR,230,3742
WANDA,IGUAZU,314,3743
WASHINGTON,RIO CUARTO,193,3744
WEISBURD,MORENO,424,3745
WENCESLAO ESCALANTE,UNION,178,3746
WHEELWRIGHT,GENERAL LOPEZ,395,3747
WINIFREDA,CONHELO,263,3748
XX DE SETIEMBRE,NOGOYA,228,3749
YACARE,LA PAZ,221,3750
YALA,DOCTOR MANUEL BELGRANO,251,3751
YAMINUE,9 DE JULIO,404,3752
YANIMA,LA COCHA,447,3753
YAPEYU,SAN MARTIN,396,3754
YATAYTI CALLE,LAVALLE,198,3755
YAVI,YAVI,255,3756
YERBA BUENA,YERBA BUENA,446,3757
YESO OESTE,LA PAZ,221,3758
YUCHAN,JUAN F IBARRA,415,3759
YUTO,LEDESMA,247,3760
ZANJITAS,JUAN MARTÍN DE PUEYRREDÓN,379,3761
ZAPALA,ZAPALA,329,3762
ZARATE,ZARATE,80,3763
ZAVALLA,ROSARIO,392,3764
ZENON PEREYRA,CASTELLANOS,390,3765
ZONDA,ZONDA,361,3766
